author_min,author_max,zw_cooper_num,scopus_cooper_num,total_cooper_num,interdiscipline
94658,114184,0,2,2,0
98991,104987,1,3,4,0
92237,113712,0,2,2,0
94827,107516,1,0,1,1
100561,115134,0,1,1,0
91965,95634,0,1,1,0
106968,107812,1,0,1,0
97393,103580,2,0,2,0
101420,104867,4,0,4,1
113324,115625,0,1,1,0
91581,101819,0,1,1,0
90826,98553,1,0,1,0
97511,98863,1,0,1,0
112616,113104,0,1,1,0
90917,100883,1,0,1,0
104987,113979,0,1,1,0
91475,116166,0,1,1,0
89168,101649,1,0,1,0
105163,109812,1,0,1,0
113675,114607,0,1,1,0
99955,109812,1,0,1,0
112879,114900,0,1,1,0
113038,114687,0,2,2,0
113366,115957,0,4,4,0
104867,106773,5,1,6,0
112667,115100,0,1,1,0
93340,113341,0,3,3,0
89425,106394,2,1,3,0
89409,103473,1,0,1,0
91974,91975,1,0,1,0
90006,109405,1,1,2,0
100495,109966,1,0,1,0
92129,105600,0,1,1,0
103136,108429,0,1,1,0
102730,113044,0,1,1,0
91671,114206,0,2,2,0
102064,107493,2,0,2,0
99434,112761,0,1,1,0
103713,108990,1,0,1,0
113520,113712,0,1,1,0
102204,115255,0,1,1,0
97033,102848,1,0,1,0
102202,104894,1,0,1,0
106396,107378,1,0,1,0
101152,105207,1,0,1,0
96948,100516,2,0,2,0
100198,105567,1,0,1,0
92639,112833,0,2,2,0
94828,101216,1,0,1,0
98620,109684,1,0,1,0
89612,90358,1,0,1,0
98399,108714,0,4,4,0
115029,116352,0,1,1,0
93146,104326,1,0,1,0
102613,103157,9,19,28,1
98779,101310,4,0,4,0
113961,115702,0,1,1,0
98107,104894,2,0,2,0
113192,114792,0,1,1,0
98113,107022,1,0,1,1
86729,98494,0,1,1,0
91466,114366,0,3,3,0
112995,114203,0,1,1,0
105079,107377,1,0,1,0
94658,114133,0,2,2,0
112500,115461,0,1,1,0
99148,108140,1,0,1,0
99491,105007,1,0,1,0
102939,113775,0,1,1,0
90776,108617,1,0,1,0
96883,100084,1,0,1,0
101348,101529,3,0,3,0
99903,100076,3,0,3,0
101692,103287,1,0,1,0
112616,115735,0,1,1,0
91794,98991,3,0,3,0
106616,113905,0,1,1,0
97278,116100,0,1,1,0
91489,114208,0,6,6,0
100198,105586,1,0,1,0
101117,116098,0,2,2,0
91226,107854,1,0,1,0
111846,112299,1,0,1,0
95020,95087,1,0,1,0
93130,105618,1,0,1,0
92117,106424,1,0,1,0
114668,115430,0,2,2,0
105979,106460,2,0,2,0
97577,109145,1,0,1,0
92351,114648,0,1,1,0
92785,115412,0,1,1,0
103487,109547,5,0,5,0
98741,109639,0,1,1,0
102399,105623,3,1,4,0
89835,100005,1,0,1,0
93771,95837,0,1,1,0
103910,110088,0,3,3,0
113903,114698,0,1,1,0
104768,113494,0,1,1,0
90344,91304,1,0,1,0
95049,116122,0,4,4,0
90749,102399,1,1,2,0
98266,109170,1,0,1,0
94714,104671,1,0,1,0
97881,105841,1,0,1,0
113282,115143,0,1,1,0
99327,109466,1,0,1,0
99628,104494,1,1,2,0
112663,115651,0,1,1,0
93919,107457,0,1,1,0
91538,115566,0,1,1,0
89910,109036,1,0,1,0
115722,116267,0,1,1,0
103243,108133,3,0,3,0
90406,109712,1,0,1,0
95114,108883,0,1,1,0
111539,112410,1,0,1,0
111333,111791,1,0,1,0
95720,112489,0,1,1,0
112556,115929,0,3,3,0
100996,114418,0,1,1,0
113145,114323,0,1,1,0
89879,103933,1,0,1,0
101491,109361,0,1,1,0
113379,115086,0,2,2,0
114341,114366,0,1,1,0
98023,104004,1,0,1,0
98565,105720,1,0,1,0
90199,108107,1,0,1,0
90938,108048,1,0,1,0
91656,98261,1,0,1,0
101117,104063,1,1,2,0
99656,104462,1,1,2,0
93340,99684,0,1,1,0
100894,102850,1,0,1,0
114459,115701,0,2,2,0
108104,109646,1,0,1,1
89943,89944,1,1,2,0
107696,108085,1,0,1,0
101117,116049,0,1,1,0
107947,111957,1,0,1,0
112775,113852,0,1,1,0
100958,104318,1,5,6,0
115121,115975,0,1,1,0
91124,105621,0,2,2,0
109008,115741,0,1,1,0
100561,105746,0,2,2,1
98636,108388,0,1,1,1
102175,109268,1,0,1,0
102162,105314,1,0,1,0
112530,116085,0,2,2,0
98549,102794,4,0,4,1
113954,114519,0,1,1,0
101117,116058,0,1,1,0
91488,108508,1,1,2,0
89440,102087,3,0,3,0
91048,100281,1,0,1,0
97061,99925,1,0,1,0
100383,100799,0,1,1,0
109239,110666,1,0,1,0
101117,104080,0,1,1,0
108781,108827,1,0,1,0
95071,115174,0,1,1,0
89812,102778,1,0,1,0
95071,115179,0,1,1,0
100513,112620,0,1,1,0
93035,93036,1,0,1,0
95634,113791,0,1,1,0
100571,113242,0,7,7,0
99664,101598,2,0,2,0
91781,113945,0,1,1,0
100614,116317,0,1,1,0
97233,110136,1,0,1,0
113379,115055,0,1,1,0
107947,108397,4,0,4,0
104965,106820,1,0,1,0
104245,114355,0,1,1,0
113598,115561,0,1,1,0
100561,105727,2,0,2,1
91047,106549,1,0,1,0
92786,92787,1,0,1,0
92352,107366,1,1,2,0
99291,107572,1,0,1,0
98144,106614,1,0,1,0
111597,113013,0,1,1,0
101040,107039,1,0,1,0
90614,106960,2,0,2,0
94506,107428,1,1,2,0
113056,116091,0,2,2,0
99466,102491,0,1,1,0
99174,109287,4,1,5,0
89016,106939,2,0,2,0
92274,113304,0,1,1,0
114668,115494,0,2,2,0
89795,92283,1,0,1,0
113582,114203,0,1,1,0
93944,103882,1,0,1,0
90137,92094,1,0,1,0
97342,101505,1,0,1,0
91468,105621,0,1,1,0
95548,112890,0,4,4,0
106601,107911,1,0,1,0
113903,114674,0,5,5,0
101117,116006,0,2,2,0
98152,101505,1,0,1,0
102518,114640,0,1,1,0
97552,98300,1,0,1,0
101202,110008,4,0,4,0
100234,100351,1,0,1,0
107595,114187,0,1,1,0
102939,113703,0,1,1,0
98926,100513,1,0,1,0
92206,114123,0,37,37,0
100222,101146,2,0,2,0
90161,105498,2,0,2,0
96590,114154,0,3,3,0
99535,104063,0,2,2,0
92639,112892,0,4,4,0
98988,103290,0,1,1,0
101117,116015,0,3,3,0
91709,91710,1,0,1,0
92190,105340,1,0,1,0
90294,114436,0,1,1,0
101117,116019,0,1,1,0
91748,108012,1,0,1,0
89495,106630,1,0,1,0
92170,100251,1,0,1,1
113842,116353,0,1,1,0
93163,101099,3,0,3,0
103949,108093,2,2,4,0
95095,113957,0,2,2,0
101310,105157,1,0,1,0
95095,113954,0,1,1,0
91987,114501,0,1,1,0
100668,103638,1,0,1,0
89802,89937,2,0,2,0
101813,103803,1,0,1,0
114577,116140,0,1,1,0
87888,111942,1,0,1,0
98704,107734,1,0,1,0
113447,114230,0,7,7,0
91922,102387,0,2,2,0
94414,115413,0,1,1,0
95057,115729,0,2,2,0
89628,89691,1,1,2,0
95071,115523,0,1,1,0
112653,115092,0,4,4,0
101460,103731,1,0,1,1
105372,110089,0,5,5,0
92559,94660,0,5,5,0
96311,104752,0,1,1,1
112897,116139,0,2,2,0
114933,115155,0,2,2,0
101612,107303,3,0,3,0
98979,103830,1,0,1,0
90332,109802,1,0,1,1
98807,113298,0,1,1,1
92239,92715,1,0,1,0
92239,92714,1,0,1,0
103171,112961,0,1,1,0
96799,100321,1,0,1,0
104529,107060,1,0,1,0
104768,113761,0,1,1,0
109378,112526,0,1,1,0
113903,114629,0,9,9,0
102204,105709,1,4,5,0
107525,114077,0,1,1,0
103188,106775,1,0,1,0
95057,115755,0,1,1,0
90659,101930,1,0,1,0
109775,115097,0,1,1,1
105350,105943,0,1,1,0
99955,110423,1,0,1,0
91471,104987,0,1,1,0
103176,107325,1,0,1,0
92436,115334,0,1,1,0
113396,114590,0,1,1,0
109775,115091,0,1,1,1
102399,105567,4,3,7,0
112974,115461,0,1,1,0
113447,114255,0,1,1,0
94414,115433,0,2,2,1
100901,101379,1,0,1,0
114255,115876,0,1,1,0
97430,103127,1,0,1,0
96606,103713,1,0,1,0
90207,105536,1,0,1,0
91584,105275,1,0,1,0
104353,109411,1,0,1,0
90499,109801,3,0,3,0
95956,116213,0,2,2,0
99638,102792,1,0,1,0
103188,106784,1,0,1,0
114197,114785,0,3,3,0
92559,94659,0,6,6,0
91438,104735,2,0,2,0
92559,94658,0,2,2,0
89007,104985,1,0,1,0
114759,114839,0,1,1,0
114383,114462,0,1,1,0
90282,103457,1,0,1,0
114527,114964,0,1,1,0
99297,111481,1,0,1,0
94597,106057,1,0,1,0
102301,109712,0,3,3,0
107473,108223,1,0,1,0
96970,99955,1,0,1,0
94078,109156,0,1,1,0
95122,105859,1,0,1,0
92262,92263,1,0,1,0
92351,102461,0,3,3,0
95695,111851,1,0,1,0
100005,104430,0,1,1,0
100024,114204,0,1,1,0
98971,99910,1,0,1,0
89383,99979,1,0,1,0
94081,108498,1,0,1,1
100858,105851,1,0,1,0
91699,100800,1,0,1,0
90500,107614,1,0,1,0
94046,107204,0,4,4,0
98807,113267,0,2,2,0
92248,114134,0,1,1,1
101738,115334,0,1,1,0
89908,89909,2,0,2,0
112663,113447,0,1,1,0
103932,106665,1,0,1,0
107453,107941,1,0,1,1
104669,107275,1,0,1,0
114089,116029,0,1,1,0
93334,107960,0,1,1,0
100948,106274,1,0,1,0
113549,114064,0,1,1,0
98939,99595,1,0,1,0
92046,92813,1,0,1,0
89482,100120,1,0,1,0
100651,108827,1,0,1,0
103157,109559,2,1,3,0
94491,104178,1,0,1,0
89840,100199,2,0,2,0
106189,106353,2,0,2,0
105584,106011,0,1,1,0
106397,115841,0,1,1,0
92975,107545,1,0,1,0
103311,107723,7,0,7,0
96809,97406,0,1,1,0
95110,99500,1,0,1,1
89824,93862,1,0,1,0
102468,109750,3,0,3,0
98494,109273,3,3,6,0
95859,109046,1,0,1,0
89905,102924,1,0,1,0
99617,103928,0,1,1,0
89182,92389,0,1,1,0
97596,109888,1,0,1,0
113647,114848,0,3,3,0
103634,108793,1,0,1,0
96990,98366,1,0,1,0
105647,115379,0,4,4,0
101117,106601,2,1,3,0
92444,100698,1,0,1,0
97766,106536,1,0,1,0
115418,115983,0,1,1,0
91560,94200,1,0,1,0
112784,113275,0,1,1,0
100550,102729,1,0,1,0
114345,116230,0,1,1,0
114759,114885,0,2,2,1
92551,100414,2,0,2,0
94937,102465,1,0,1,0
92698,108959,1,0,1,0
100324,103328,1,0,1,0
97597,103156,1,0,1,0
91538,115504,0,1,1,1
101117,106616,2,11,13,0
91467,91526,1,0,1,0
101117,106618,1,0,1,0
91467,91525,1,2,3,0
114559,114696,0,2,2,0
103954,108049,1,0,1,0
99308,109143,1,0,1,0
94771,94916,0,1,1,0
96586,112872,0,1,1,0
98697,104195,1,0,1,0
112544,114246,0,2,2,0
91467,91524,1,0,1,0
100858,105884,1,1,2,0
95148,109297,1,0,1,0
98968,112759,0,2,2,0
104329,109090,1,2,3,0
111465,112048,2,0,2,0
93820,106637,1,0,1,0
92775,98860,2,0,2,0
102394,107519,2,0,2,0
108930,116132,0,1,1,0
99434,100976,2,4,6,0
91475,104496,1,0,1,0
95112,99677,1,0,1,0
98584,103877,1,0,1,0
92411,102438,1,0,1,0
107556,111225,1,0,1,0
101499,102518,1,1,2,0
89825,106607,1,0,1,0
114905,115312,0,1,1,0
90834,107310,1,0,1,0
89100,90761,1,0,1,0
89100,90762,1,0,1,0
108127,109883,2,0,2,0
89242,99243,1,0,1,0
89808,109922,1,0,1,0
112839,113280,0,1,1,0
98122,100354,2,0,2,0
90189,101505,2,0,2,0
96530,102724,1,9,10,0
114905,115303,0,2,2,0
103419,108064,1,0,1,0
98867,103400,0,1,1,0
96626,106630,1,0,1,0
107624,109310,3,0,3,0
96675,107912,1,0,1,1
113143,113230,0,1,1,0
101549,106244,1,0,1,0
89069,99678,1,1,2,0
91740,98399,0,3,3,0
92503,108635,1,3,4,0
106004,114270,0,5,5,0
102629,106987,1,0,1,0
104570,106771,1,0,1,0
112814,114992,0,3,3,0
96429,103894,1,0,1,0
89628,89629,1,0,1,0
100513,112485,0,1,1,0
101970,107401,1,0,1,0
90173,92484,1,0,1,0
102148,105663,2,0,2,0
103534,107326,1,0,1,0
89777,93334,0,1,1,1
93127,106363,1,0,1,0
92129,103400,2,0,2,0
96733,106028,1,0,1,0
115894,116256,0,1,1,0
90971,99231,2,0,2,0
94054,104974,1,0,1,1
94785,107272,1,1,2,1
93431,112512,0,1,1,0
97871,107825,1,0,1,0
98968,112708,0,2,2,0
91184,98447,1,0,1,0
90156,105817,1,5,6,0
99162,101833,2,0,2,0
113580,115430,0,4,4,0
113056,116315,0,2,2,0
105001,105252,1,0,1,0
97996,107565,1,0,1,0
105761,106783,7,0,7,0
89348,89893,1,0,1,0
113077,115205,0,1,1,0
100800,106203,1,0,1,0
89308,108140,1,0,1,0
98321,106783,8,0,8,0
89842,90432,1,0,1,0
113998,115687,0,1,1,0
115415,116389,0,3,3,0
112672,115439,0,1,1,0
90156,105807,0,1,1,0
112653,115042,0,1,1,0
91649,93144,1,0,1,0
93654,98442,1,0,1,0
114681,114918,0,2,2,0
112761,115916,0,1,1,0
113410,114330,0,1,1,0
91466,102369,0,2,2,0
104869,107862,3,0,3,0
106498,109559,1,0,1,0
95510,98757,1,0,1,0
105709,106177,0,1,1,1
91703,102199,1,0,1,0
108730,108804,4,0,4,0
98524,113672,0,1,1,0
91212,109984,1,9,10,0
89824,91275,1,0,1,0
102698,108565,1,0,1,0
89229,106000,1,0,1,0
90438,93075,0,2,2,0
113050,113273,0,1,1,0
99155,109238,2,0,2,0
93882,98637,1,0,1,0
103395,115124,0,2,2,0
109718,110702,1,0,1,0
100965,103061,1,0,1,0
89679,115508,0,1,1,0
103574,104035,1,0,1,0
99568,100004,1,0,1,0
92933,110837,0,1,1,0
97364,105105,2,0,2,0
89057,89084,4,0,4,0
89732,106630,1,0,1,0
99964,100912,1,0,1,0
105567,109222,1,0,1,1
114924,115729,0,1,1,0
100402,109547,3,0,3,0
113580,115418,0,1,1,0
96158,109046,2,0,2,0
91090,102491,1,0,1,0
90558,92055,1,0,1,0
103825,106885,1,0,1,0
115099,116287,0,1,1,0
93914,110126,1,0,1,0
110723,111930,1,0,1,0
101985,103715,1,0,1,0
91354,106363,1,0,1,0
92848,112488,0,1,1,0
99220,100308,2,0,2,0
105177,107304,1,0,1,0
112973,112993,0,6,6,0
92159,104285,1,0,1,0
90495,107372,2,0,2,0
105348,110166,1,0,1,0
105388,108360,0,1,1,1
105348,110162,1,0,1,0
105348,110161,1,0,1,0
89453,108728,5,0,5,0
105348,110164,1,0,1,0
95092,102361,1,0,1,0
105348,110163,1,0,1,0
91581,113694,0,1,1,0
97765,99084,0,1,1,0
101881,102991,4,0,4,0
102698,108547,1,0,1,0
92516,113769,0,1,1,0
91962,113584,0,1,1,0
92606,102176,1,3,4,0
98077,103773,1,0,1,0
98876,107675,5,0,5,0
91812,103079,1,0,1,0
106912,107440,1,0,1,0
102127,106868,0,2,2,0
96968,103279,1,0,1,0
104326,115703,0,1,1,0
90934,90935,3,0,3,0
106898,107703,0,1,1,0
105744,109924,1,0,1,0
98737,115812,0,1,1,0
91345,102149,2,0,2,0
90039,109909,1,0,1,0
104401,113593,0,2,2,0
103274,107662,1,0,1,0
108714,115509,0,2,2,0
107440,115741,0,1,1,0
98679,104832,1,0,1,0
113247,114459,0,1,1,0
98141,109198,2,0,2,0
98715,108283,0,3,3,0
107287,108071,2,0,2,0
115460,115672,0,1,1,0
90179,98831,1,0,1,0
115415,116333,0,1,1,0
91681,100926,1,0,1,0
115415,116330,0,1,1,0
92124,109721,1,4,5,0
98991,114646,0,2,2,0
91606,100762,1,0,1,0
103395,115155,0,2,2,0
108462,112838,0,1,1,0
115466,116199,0,2,2,0
94908,108810,1,0,1,0
90160,109417,1,0,1,0
107287,108085,2,0,2,0
107095,107800,1,0,1,0
95899,108302,1,1,2,0
114164,114241,0,5,5,0
85346,97083,1,0,1,0
115042,115929,0,1,1,0
102000,103959,1,0,1,1
114549,116277,0,2,2,0
105316,107155,1,0,1,1
92086,94881,0,1,1,0
100351,107318,1,0,1,0
97513,98907,1,0,1,0
99704,109916,2,0,2,0
98467,103099,1,0,1,0
105070,109589,1,0,1,0
94875,94876,1,0,1,0
90518,105423,1,0,1,1
105080,107902,3,1,4,0
92434,102361,1,0,1,0
91324,91560,1,0,1,0
99441,113444,0,1,1,0
97266,109694,1,0,1,0
89353,107784,1,0,1,0
91741,100497,1,0,1,0
100263,105381,1,0,1,0
93390,107189,1,0,1,0
94549,101013,1,0,1,0
97632,104836,1,0,1,0
95654,104739,1,0,1,0
113177,116100,0,1,1,0
99644,107392,1,0,1,0
96840,108471,1,0,1,1
95915,100653,1,0,1,0
113715,113822,0,1,1,0
92603,107902,1,0,1,0
93609,101464,1,0,1,1
102369,114416,0,1,1,0
101234,114604,0,4,4,0
114598,115033,0,2,2,0
93324,100858,1,0,1,1
85622,111108,1,0,1,0
94133,104983,2,0,2,0
104052,115543,0,1,1,0
113366,113632,0,1,1,0
91889,102202,1,0,1,0
113119,115925,0,5,5,0
92033,92206,0,2,2,0
89348,99298,0,1,1,0
102774,102829,1,0,1,1
102193,114611,0,1,1,0
98427,106554,0,2,2,0
98214,98871,2,0,2,0
98694,99674,1,0,1,0
103648,116350,0,2,2,0
102204,115170,0,1,1,0
93437,103724,2,0,2,0
92088,101708,1,0,1,0
93747,109338,1,0,1,0
106952,116100,0,1,1,0
92608,92609,2,1,3,0
102454,112835,0,1,1,0
113835,115504,0,2,2,1
104401,113552,0,1,1,0
98788,103061,1,0,1,0
103061,103345,1,0,1,0
109238,114035,0,3,3,0
115871,116394,0,1,1,0
92747,92748,1,1,2,0
98663,103365,1,0,1,0
92747,92749,1,0,1,0
102873,107463,1,0,1,0
94412,102418,1,0,1,0
98991,102696,1,3,4,0
93286,102680,3,0,3,0
92655,115584,0,1,1,0
103952,107049,3,0,3,0
113739,116241,0,1,1,0
95508,101970,1,0,1,0
90513,100727,2,0,2,0
98275,99616,7,0,7,0
96643,115004,0,1,1,1
113052,114241,0,4,4,0
105746,108462,1,4,5,1
89560,89561,2,0,2,0
89110,100051,1,0,1,0
97548,104918,1,0,1,0
91361,107496,2,0,2,0
97331,100740,1,0,1,0
98715,111880,0,1,1,0
93200,101075,1,0,1,0
113580,115494,0,7,7,0
92639,100970,0,3,3,0
98978,107899,1,0,1,0
102939,113640,0,1,1,0
92109,99505,0,1,1,0
98119,115992,0,1,1,0
99005,106698,1,0,1,0
100736,100978,1,0,1,0
102454,112813,0,1,1,0
104027,109046,1,0,1,0
98857,109888,3,0,3,0
107022,111865,1,0,1,0
90741,99463,3,0,3,0
98694,100512,1,1,2,0
104184,104377,1,0,1,0
113180,115468,0,1,1,0
114822,115955,0,1,1,0
104817,112451,0,5,5,0
100515,101591,1,0,1,0
113777,114561,0,1,1,0
93414,101216,1,0,1,0
112751,115355,0,1,1,0
94190,109238,1,0,1,0
114645,115269,0,1,1,0
103078,107353,1,0,1,0
89767,105605,2,0,2,0
98662,107429,1,0,1,1
114168,116372,0,3,3,0
98158,104391,1,0,1,0
91647,116299,0,1,1,0
93387,108309,1,0,1,0
107008,108493,1,0,1,0
98119,115964,0,1,1,0
114138,115494,0,1,1,0
90842,106987,9,2,11,0
93154,101983,1,0,1,0
91492,101247,1,0,1,0
93070,93071,1,1,2,0
92770,100502,1,0,1,0
108125,108730,1,0,1,0
87243,90896,1,0,1,0
95803,102028,0,1,1,0
100673,103583,1,0,1,0
102204,115126,0,1,1,0
90147,90927,2,0,2,0
108730,108859,2,0,2,0
95770,108748,1,0,1,1
115381,115612,0,1,1,1
115381,115613,0,1,1,1
92747,92750,1,1,2,0
115404,115419,0,1,1,0
99661,114007,0,1,1,0
92427,101210,1,0,1,0
94152,100076,1,0,1,0
97508,105114,1,0,1,0
104276,108418,2,0,2,0
112840,115806,0,1,1,0
106217,108875,1,0,1,0
92229,106995,1,0,1,0
106963,109874,1,0,1,0
95000,109704,1,0,1,0
91236,103932,1,0,1,0
101190,105664,2,0,2,0
91563,98991,1,0,1,0
96840,108418,1,0,1,1
113903,114579,0,1,1,0
114794,115207,0,1,1,0
99168,99641,1,0,1,0
91417,115292,0,1,1,0
100502,108894,1,0,1,0
98277,115527,0,1,1,0
102267,104818,1,0,1,0
104739,115061,0,1,1,0
99760,100902,1,0,1,0
92351,114519,0,1,1,0
89371,89372,3,0,3,0
94588,116356,0,2,2,0
90927,107287,1,0,1,0
91538,115443,0,2,2,0
114636,115879,0,1,1,0
98294,112215,0,1,1,0
91114,92717,0,1,1,0
108023,108916,1,1,2,0
114541,114828,0,1,1,1
113712,114203,0,1,1,0
113298,116309,0,1,1,1
91043,114124,0,1,1,1
100997,107073,1,0,1,0
109515,115843,0,1,1,0
98404,104094,1,0,1,0
101356,107598,0,1,1,0
92390,103191,1,0,1,0
93317,106090,1,0,1,0
112925,114113,0,1,1,0
99124,103606,4,0,4,0
90988,105900,1,0,1,0
113084,116109,0,1,1,0
89273,102680,1,0,1,0
106245,108622,2,0,2,0
105561,108735,1,0,1,0
89994,109263,4,0,4,0
98343,108150,2,0,2,0
105317,105664,1,0,1,0
97780,98773,1,0,1,0
99308,109173,7,0,7,0
95158,109801,1,0,1,0
94057,113961,0,1,1,0
103648,106952,1,2,3,0
91639,109547,1,0,1,0
90399,108336,1,0,1,0
101275,106189,1,0,1,0
98968,109042,2,2,4,0
99218,108778,3,0,3,0
113084,116114,0,1,1,0
112482,113194,0,5,5,0
90987,109198,1,0,1,0
94601,113611,0,2,2,0
97358,100120,1,0,1,0
92173,92284,0,2,2,0
92274,115638,0,1,1,0
91110,99523,1,0,1,0
93335,103951,2,0,2,0
101819,116397,0,2,2,0
112969,115419,0,1,1,0
89665,89666,1,0,1,0
86811,112751,0,1,1,1
106952,116187,0,1,1,0
113322,114903,0,1,1,0
99940,104370,0,1,1,0
91571,115329,0,2,2,0
101210,108664,3,2,5,0
102059,105220,2,0,2,0
96407,96409,1,1,2,0
96407,96408,1,1,2,0
114241,115701,0,2,2,0
89268,100120,3,0,3,0
89922,108106,1,0,1,0
100809,102028,0,1,1,0
91469,91560,1,0,1,0
113194,115473,0,3,3,0
89097,109712,0,1,1,1
92724,107744,1,0,1,0
96407,96410,1,2,3,0
91469,91561,1,0,1,0
98413,108283,1,0,1,0
91469,91562,1,0,1,0
91469,91563,1,0,1,0
91466,114074,0,3,3,0
103835,112544,0,1,1,0
93073,112560,0,2,2,1
98197,105025,2,0,2,0
91395,99612,1,1,2,0
109515,115872,0,1,1,0
94892,107000,0,1,1,0
103714,114340,0,1,1,0
94082,104330,1,0,1,1
90127,100938,1,0,1,0
95515,100308,1,0,1,0
89662,99463,1,0,1,0
99563,106355,1,0,1,0
98254,98310,1,4,5,0
98026,98497,1,0,1,0
114898,116100,0,1,1,0
114554,116316,0,2,2,0
115469,115760,0,1,1,0
90387,102778,1,0,1,0
98968,110089,38,112,150,0
100359,100596,2,0,2,0
98968,110088,4,10,14,0
113842,114076,0,1,1,0
112556,113632,0,2,2,0
113979,115321,0,1,1,0
89034,108035,1,0,1,0
99437,108880,4,0,4,0
104260,109515,1,0,1,0
101887,103375,1,0,1,0
96531,98807,0,1,1,0
104183,113830,0,1,1,0
97278,116298,0,1,1,0
93219,99361,1,0,1,1
95464,114370,0,1,1,0
106193,115787,0,3,3,0
92518,100125,2,0,2,0
93729,103171,1,3,4,0
99789,101359,1,0,1,0
91571,115372,0,1,1,0
106080,109264,1,0,1,0
108635,115747,0,3,3,0
113493,116029,0,1,1,0
90715,93405,1,0,1,0
98991,114620,0,3,3,0
105179,108431,1,1,2,0
102204,115199,0,2,2,0
98290,100709,1,0,1,0
95107,96627,0,1,1,0
96382,107431,1,0,1,1
95794,102724,1,0,1,0
103648,106983,1,0,1,0
91848,109704,0,1,1,0
98024,98497,1,0,1,0
114197,114868,0,1,1,0
92235,99299,3,0,3,0
91563,96314,1,1,2,0
95464,114381,0,2,2,0
93340,101657,0,1,1,0
97998,108532,1,0,1,0
98968,110060,1,1,2,0
94451,107463,1,0,1,0
90030,109841,3,0,3,1
88548,115128,0,1,1,0
92080,108545,1,0,1,0
96402,113805,0,2,2,0
94269,98553,1,0,1,0
94601,113663,0,1,1,0
86195,111930,1,0,1,0
89579,99441,5,7,12,0
91104,109116,2,0,2,0
112905,113997,0,1,1,0
98831,101983,7,0,7,0
89748,98340,1,0,1,0
95077,95078,1,0,1,0
100203,103207,1,0,1,0
94262,101916,1,4,5,0
102571,109923,1,0,1,0
104423,109864,1,0,1,0
115494,116065,0,30,30,0
113377,114280,0,1,1,1
91469,91525,0,1,1,0
91469,91526,1,1,2,0
92937,110241,0,1,1,0
106809,109898,1,0,1,0
90407,98119,1,0,1,0
102724,107479,0,2,2,0
107115,108062,3,0,3,0
105288,110080,1,0,1,0
90890,109796,1,0,1,0
95123,108283,1,0,1,0
91472,100792,1,0,1,0
97713,105668,1,0,1,0
95111,109046,2,0,2,0
92123,112177,0,2,2,0
91969,99729,1,0,1,0
113807,115432,0,1,1,0
91387,102357,1,0,1,0
91467,91468,1,3,4,0
105231,106879,3,0,3,0
113333,115525,0,3,3,0
113807,115430,0,1,1,0
92887,99505,1,1,2,0
96993,108062,4,0,4,0
90779,98134,1,0,1,0
95979,106616,1,0,1,0
100551,109547,3,3,6,0
99070,106205,2,0,2,0
101005,108799,2,0,2,0
91672,109704,0,8,8,0
91490,114672,0,2,2,0
98117,112248,1,0,1,0
112900,113374,0,1,1,0
92429,102438,1,0,1,0
99876,109828,1,0,1,0
91910,115023,0,1,1,0
112482,113119,0,5,5,0
90423,106215,0,2,2,0
114696,115214,0,1,1,0
92351,102369,0,2,2,0
100202,109934,4,0,4,0
91403,103157,1,0,1,0
103817,107298,1,0,1,0
91077,105273,3,0,3,0
101262,102511,1,0,1,0
98917,109979,1,0,1,0
103400,105743,2,0,2,0
100077,105095,1,0,1,0
92183,104740,1,1,2,0
93408,107810,1,0,1,0
102438,116177,0,4,4,0
96850,104096,1,0,1,0
112752,113811,0,3,3,0
102438,116176,0,1,1,1
113043,114566,0,1,1,0
104768,111019,0,1,1,0
92671,104434,0,1,1,0
89963,103999,1,0,1,0
89561,89894,0,1,1,0
103942,114984,0,1,1,0
95381,100502,1,0,1,0
92459,105941,1,0,1,0
95095,113807,0,1,1,0
92885,99463,4,1,5,0
100549,104577,1,0,1,0
101838,104621,1,0,1,0
97249,101970,1,0,1,0
102387,108896,7,3,10,0
104395,109857,1,1,2,0
109515,113280,0,1,1,0
104511,107228,2,1,3,0
102348,103731,2,0,2,0
104802,106729,1,0,1,0
92351,114327,0,2,2,0
100146,109229,0,2,2,0
113405,114037,0,2,2,0
106800,112507,0,1,1,0
103942,114991,0,1,1,0
98010,98011,1,0,1,0
103473,109448,0,1,1,1
113749,114595,0,1,1,0
107891,115700,0,4,4,0
93089,93090,1,0,1,0
104251,107329,1,0,1,0
93790,107463,1,0,1,0
105623,109238,1,0,1,0
92351,114316,0,1,1,0
99391,104016,1,0,1,0
98480,98959,2,0,2,0
107912,109154,1,0,1,1
107133,113538,0,2,2,0
104028,115108,0,2,2,0
92320,99343,1,0,1,1
96870,99048,1,0,1,0
92599,103750,2,0,2,0
96966,104743,1,0,1,0
92274,115686,0,1,1,0
109678,113558,0,1,1,0
101819,116249,0,1,1,0
91976,108349,1,0,1,0
112544,114382,0,1,1,0
97271,109650,1,0,1,0
93088,103171,0,13,13,0
103830,106957,1,0,1,0
105235,106348,1,0,1,0
111576,114031,0,1,1,0
98229,107053,1,0,1,0
91173,91174,1,0,1,0
91926,116333,0,1,1,0
108930,116075,0,1,1,0
96408,98463,0,6,6,0
115191,115955,0,2,2,0
95462,103959,1,0,1,1
89158,103365,2,0,2,0
